9.333,-0.043982,8.755,-0.125664,8.684,-0.578053,8.728,-0.992743,8.725,0.527788
9.382,-0.094248,8.808,-0.01885,8.738,-0.464956,8.781,-1.036726,8.779,0.282743
9.435,-0.144513,8.86,0.087965,8.792,-0.333009,8.828,-1.036726,8.832,0.031416
9.488,-0.188496,8.915,0.194779,8.844,-0.188496,8.888,-0.999026,8.885,-0.219911
9.536,-0.219911,8.968,0.289027,8.898,-0.031416,8.945,-0.917345,8.939,-0.464956
9.588,-0.245044,9.021,0.370708,8.952,0.125664,8.999,-0.804248,8.991,-0.684867
9.632,-0.257611,9.072,0.43354,9.005,0.27646,9.052,-0.659734,9.045,-0.879646
9.751,-0.245044,9.121,0.477522,9.056,0.408407,9.105,-0.483805,9.098,-1.036726
9.811,-0.219911,9.17,0.502655,9.109,0.527788,9.159,-0.289027,9.151,-1.156106
9.862,-0.188496,9.22,0.502655,9.164,0.628319,9.212,-0.081681,9.204,-1.231504
9.918,-0.144513,9.284,0.483805,9.212,0.69115,9.264,0.125664,9.256,-1.26292
9.967,-0.100531,9.34,0.439823,9.269,0.735133,9.318,0.333009,9.304,-1.250354
0.,0.,9.395,0.376991,9.286,0.741416,9.371,0.521504,9.363,-1.193805
0.,0.,9.446,0.301593,9.376,0.716283,9.424,0.69115,9.418,-1.093274
0.,0.,9.501,0.207345,9.428,0.666018,9.476,0.823097,9.471,-0.955044
0.,0.,9.554,0.106814,9.482,0.584336,9.529,0.929911,9.525,-0.779115
0.,0.,9.608,0.,9.537,0.477522,9.582,0.999026,9.576,-0.578053
0.,0.,9.661,-0.106814,9.59,0.351858,9.62,1.024159,9.63,-0.345575
0.,0.,9.711,-0.201062,9.644,0.207345,9.691,1.011593,9.684,-0.094248
0.,0.,9.765,-0.29531,9.697,0.056549,9.744,0.961327,9.737,0.150796
0.,0.,9.816,-0.370708,9.749,-0.094248,9.795,0.879646,9.79,0.395841
0.,0.,9.872,-0.43354,9.803,-0.245044,9.851,0.753982,9.844,0.622035
0.,0.,9.919,-0.471239,9.856,-0.383274,9.903,0.603186,9.896,0.816814
0.,0.,9.959,-0.490088,9.909,-0.502655,9.957,0.420973,9.949,0.980177
0.,0.,0.,0.,9.96,-0.596903,0.,0.,0.,0.
